area,auv_count,method,w1,w2,w3,regular_latency,priority_latency,transmitted_data,priority_objects,regular_objects,priority_std,regular_std,travelled_distance,regular_latency_normalized,priority_latency_normalized,priority_std_normalized,regular_std_normalized,travelled_distance_normalized,priority_objects_normalized,regular_objects_normalized,transmitted_data_normalized,priority,regular,distance,utility
10000,6,owa,6.0,2.0,2.0,71.66666666666667,144.0,420.0,8.0,6.0,51.58072729781375,35.3817278643464,444.08356157970746,0.0,1.0,0.3727822434719462,0.009636546182058869,0.35988580728726804,1.0,0.8571428571428571,1.0,0.20217070504355683,0.42650647036938905,0.6977560001723283,1.326433175585274
10000,6,owa,6.0,4.0,0.0,73.16666666666667,135.28571428571428,390.0,7.0,6.0,45.24641527500378,35.74026674028423,449.5632092188532,0.017756482525366407,0.20779220779220706,0.0,0.012940803645103152,0.43961697587873755,0.875,0.8571428571428571,0.9285714285714286,0.3922083029624574,0.4219939551785571,0.6442831498158994,1.4584854079569138
10000,6,owa,8.0,2.0,0.0,156.14285714285714,133.0,390.0,6.0,7.0,50.0,142.84423751232038,419.34985393310046,1.0,0.0,0.27975445035496743,1.0,0.0,0.75,1.0,0.9285714285714286,0.322885482641545,0.11920292202211755,1.0,1.4420884046636626
10000,6,owa,10.0,0.0,0.0,78.83333333333333,140.71428571428572,390.0,7.0,6.0,45.36046107097489,34.33608403220534,488.07639759161174,0.08483652762119494,0.7012987012987021,0.006711738785137476,0.0,1.0,0.875,0.8571428571428571,0.9285714285714286,0.2887837830067599,0.4104030681777983,0.36787944117144233,1.0670662923560006
30000,3,owa,4.0,4.0,2.0,188.82758620689654,125.78571428571429,1710.0,28.0,29.0,108.91021009268995,147.08065546434943,2664.9430401970435,0.0,0.0103750997605748,0.0,0.11192559474193017,0.7965659734267276,1.0,1.0,1.0,0.4974062483263496,0.4720477758055447,0.45087462411996476,1.4203286482518591
30000,3,owa,6.0,2.0,2.0,203.68965517241378,170.07142857142858,1710.0,28.0,29.0,132.68255867167085,139.49913042439567,2556.730725562782,0.15775988286969247,1.0,0.785566000892395,0.0,0.0,1.0,1.0,1.0,0.1436172055282616,0.4606416253039213,1.0,1.6042588308321828
30000,3,owa,6.0,4.0,0.0,188.82758620689654,125.32142857142857,1710.0,28.0,29.0,108.95464689202146,147.239617379659,2665.0122015057664,0.0,0.0,0.0014684303752038545,0.11427233986492029,0.7970750794872763,1.0,1.0,1.0,0.49963289247216486,0.4714629617300338,0.4506451395372303,1.421740993739429
30000,3,owa,8.0,2.0,0.0,283.0344827586207,166.67857142857142,1710.0,28.0,29.0,139.17163758824825,207.23631830742355,2692.5792531728,1.0,0.924181963288108,1.0,1.0,1.0,1.0,1.0,1.0,0.12739594841017385,0.11920292202211755,0.36787944117144233,0.6144783116037338
30000,3,owa,10.0,0.0,0.0,206.3793103448276,133.75,1710.0,28.0,29.0,110.12606412652728,144.5978200273097,2646.8018603465025,0.1863103953147878,0.1883479648842777,0.04017834366920701,0.07527164563900565,0.6630262128588462,1.0,1.0,1.0,0.443115769120806,0.43497484733361813,0.515289596604648,1.3933802130590722
30000,4,owa,4.0,4.0,2.0,509.0,427.04,1320.0,25.0,19.0,402.6873766749255,334.1887357633574,1589.1904173973721,0.08392474935225885,1.0,1.0,0.007652520134452085,0.3820000301983524,1.0,0.95,0.9777777777777777,0.11920292202211755,0.45326558582511145,0.6824950325951643,1.2549635404423933
30000,4,owa,6.0,2.0,2.0,579.5,386.04545454545456,1260.0,22.0,20.0,342.26854915440265,376.3413204442002,1605.323271633439,0.8384026134955501,0.05987063229914191,0.0,0.5075664006011178,0.5511502759757558,0.88,1.0,0.9333333333333333,0.4268323939247872,0.20653017004895008,0.576286540419273,1.2096491043930102
30000,4,owa,6.0,4.0,0.0,539.95,411.84,1350.0,25.0,20.0,391.18630258910315,417.8631701255429,1552.7568267925253,0.4151458826180021,0.6514178598492395,0.8096442026797742,1.0,0.0,1.0,1.0,1.0,0.1883049392627375,0.19542368410651742,1.0,1.383728623369255
30000,4,owa,8.0,2.0,0.0,594.6,383.4347826086956,1290.0,23.0,20.0,363.69478038684093,392.8996657779452,1648.1327108884736,1.0,0.0,0.35462838508675637,0.7039421799886522,1.0,0.92,1.0,0.9555555555555556,0.3792796614129135,0.15395109476962066,0.36787944117144233,0.9011101973539766
30000,4,owa,10.0,0.0,0.0,501.1578947368421,426.88,1320.0,25.0,19.0,400.5967756568525,333.5434776187181,1633.2638771114364,0.0,0.996330714314202,0.9653981862298994,0.0,0.8441027947685478,1.0,0.95,0.9777777777777777,0.12328006264427582,0.475,0.42994293226339836,1.0282229949076742
30000,5,owa,4.0,4.0,2.0,404.0,288.42105263157896,930.0,19.0,12.0,166.89694617719897,246.90410357796074,1507.804319894461,0.018957345971563875,0.0742501614133943,0.06376235134356466,0.01853592414621456,1.0,0.8260869565217391,0.6666666666666666,0.7560975609756098,0.3845860499004817,0.3270851869050972,0.36787944117144233,1.0795506779770212
30000,5,owa,6.0,2.0,2.0,400.6666666666667,279.7368421052632,930.0,19.0,12.0,161.12860360775426,244.14464167907937,1480.966423184413,0.0,0.0,0.0,0.0,0.8711547635194079,0.8260869565217391,0.6666666666666666,0.7560975609756098,0.41304347826086957,0.3333333333333333,0.4184680385061804,1.1648448501003834
30000,5,owa,6.0,4.0,0.0,571.1111111111111,348.69565217391306,1230.0,23.0,18.0,250.1458546860227,367.886633575343,1328.8948232257924,0.9693522906793047,0.5895991078241475,0.9839826900983196,0.8312026980406755,0.14107887604068856,1.0,1.0,1.0,0.17170637745168865,0.1417835199172946,0.8684208114009324,1.1819107087699157
30000,5,owa,8.0,2.0,0.0,573.0588235294117,396.69565217391306,1200.0,23.0,17.0,250.92473242762165,393.01565976883086,1432.083129770595,0.9804293281293557,1.0,0.9925922821285474,1.0,0.6364724570816056,1.0,0.9444444444444444,0.975609756097561,0.11998288145313035,0.11453568544397706,0.5291557552576143,0.7636743221547218
30000,5,owa,10.0,0.0,0.0,576.5,354.4347826086956,1230.0,23.0,18.0,251.59488108807642,371.8251091100571,1299.5087131407681,1.0,0.6386687797147381,1.0,0.8576583210709395,0.0,1.0,1.0,1.0,0.1626462833476955,0.13497622724343,1.0,1.2976225105911254
30000,6,owa,4.0,4.0,2.0,377.6923076923077,189.7058823529412,900.0,17.0,13.0,147.7171133898686,293.380976608739,1193.2661259996696,0.5002105150003132,0.0,0.0,0.8233228434450985,0.44575540474456155,1.0,0.9285714285714286,0.967741935483871,0.5,0.19521453284421292,0.6403403771265492,1.3355549099707622
30000,6,owa,6.0,2.0,2.0,321.90909090909093,264.2352941176471,840.0,17.0,11.0,265.7521235596634,205.90602446040987,1301.9654268433185,0.0,0.6457696228338431,0.8003651862301833,0.0,1.0,1.0,0.7857142857142857,0.9032258064516129,0.1905971355249636,0.39285714285714285,0.36787944117144233,0.9513337195535487
30000,6,owa,6.0,4.0,0.0,344.9166666666667,241.11764705882354,870.0,17.0,12.0,225.70857381614383,284.769271303608,1170.6831894781924,0.20630992585691546,0.44546381243628946,0.5288401268288573,0.7422686270711473,0.3306077412832402,1.0,0.8571428571428571,0.9354838709677419,0.27402346752512846,0.23928923682353337,0.7184869465397755,1.2317996508884375
30000,6,owa,8.0,2.0,0.0,433.42857142857144,242.41176470588235,930.0,17.0,14.0,212.55530422208048,312.1522592694677,1155.7912239223247,1.0,0.456676860346585,0.4396511730341781,1.0,0.2546754090786206,1.0,1.0,1.0,0.28980567175299704,0.11920292202211755,0.7751680696478802,1.1841766634229947
30000,6,owa,10.0,0.0,0.0,323.5,305.11764705882354,870.0,17.0,12.0,295.1935556446273,258.0442174934718,1105.8438917410197,0.014265750553161526,1.0,1.0,0.49072979505356545,0.0,1.0,0.8571428571428571,0.9354838709677419,0.11920292202211755,0.32260064332632526,1.0,1.441803565348443
40000,3,owa,4.0,4.0,2.0,405.0,235.69444444444446,2130.0,36.0,35.0,203.46889119110978,299.70799514350824,3054.125126706264,0.3092874476064418,0.4236600648987357,0.8404780323703102,0.22511595444748736,0.0,0.9,0.875,0.8875,0.1982361279523271,0.3233041448973552,1.0,1.5215402728496823
40000,3,owa,6.0,2.0,2.0,369.95,193.625,2400.0,40.0,40.0,169.95771532943127,279.43963615852755,3733.6125245510434,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.36787944117144233,1.3678794411714423
40000,3,owa,6.0,4.0,0.0,420.975,226.025,2400.0,40.0,40.0,182.00091398756132,343.664004627955,3196.6374067126044,0.45025369512464186,0.32628398791540786,0.3020497983541337,0.7133251398150156,0.20973498619454253,1.0,1.0,1.0,0.34788844264252267,0.23801760051692977,0.810799090452975,1.3967051336124277
40000,3,owa,8.0,2.0,0.0,421.7,234.225,2400.0,40.0,40.0,184.39401618579765,369.4748317301887,3503.0898554357022,0.456651224354732,0.40886203423967765,0.36207006846154,1.0,0.6607403318346734,1.0,1.0,1.0,0.31627750823135264,0.1889800461354733,0.516468834600875,1.0217263889677008
40000,3,owa,10.0,0.0,0.0,483.275,292.925,2400.0,40.0,40.0,209.8292819510722,361.2408094829506,3505.8067313053866,1.0,1.0,1.0,0.908546627849723,0.664738751640989,1.0,1.0,1.0,0.11920292202211755,0.12914421900142198,0.514407898373122,0.7627550393966614
40000,4,owa,4.0,4.0,2.0,555.0434782608696,489.2903225806452,1620.0,31.0,23.0,491.2946972743472,407.1904265552677,2407.607272499602,1.0,0.0,0.1871421568657625,0.9665484184056676,0.8977086247990412,0.9393939393939394,1.0,0.9642857142857143,0.42587473897755,0.12276010413432344,0.4075023315188076,0.956137174630681
40000,4,owa,6.0,2.0,2.0,437.36842105263156,598.0666666666667,1470.0,30.0,19.0,671.2618037661628,297.7967633818436,2328.7577762160217,0.0,0.9633337273754171,0.9176976248777206,0.0,0.5926903047772499,0.9090909090909091,0.8260869565217391,0.875,0.12024586836837024,0.41304347826086957,0.5528379796328076,1.0861273262620474
40000,4,owa,6.0,4.0,0.0,442.2105263157895,602.2068965517242,1440.0,29.0,19.0,691.5364043361474,305.22297477006117,2317.1124771309387,0.041148102053516045,1.0,1.0,0.06561433874509463,0.54764208341248,0.8787878787878788,0.8260869565217391,0.8571428571428571,0.1047540829891336,0.39101563252334537,0.5783118150241842,1.074081530536663
40000,4,owa,8.0,2.0,0.0,547.2608695652174,511.0,1680.0,33.0,23.0,445.19356745128295,410.9764666334098,2434.05035109296,0.9338635656502795,0.1922629836866575,0.0,1.0,1.0,1.0,1.0,1.0,0.45208177154790413,0.1263235581864969,0.36787944117144233,0.9462847709058434
40000,4,owa,10.0,0.0,0.0,449.6818181818182,567.3636363636364,1650.0,33.0,22.0,475.0946496608477,344.8037932566228,2175.542939872719,0.10463897295921266,0.6914247487086164,0.12137995400101659,0.4153309164479425,0.0,1.0,0.9565217391304348,0.9821428571428571,0.3072931527978282,0.3566480017697171,1.0,1.6639411545675453
40000,5,owa,4.0,4.0,2.0,581.0434782608696,469.6,1590.0,30.0,23.0,464.768210676217,440.93129523160917,1882.1367680538563,0.4075725938897373,1.0,0.8319496487406117,0.3629323179624467,0.5523401587261182,0.967741935483871,0.92,0.9814814814814815,0.13355436610265733,0.2910603023077657,0.5756012348030837,1.0002159032135067
40000,5,owa,6.0,2.0,2.0,504.95652173913044,308.74074074074076,1500.0,27.0,23.0,284.9525726519567,398.84987814520224,1870.7925626533888,0.016276071994087985,0.005856593956500257,0.0,0.06479745257049216,0.4881515062475906,0.8709677419354839,0.92,0.9259259259259259,0.43420864850928653,0.4413632963565979,0.6137598775423272,1.4893318224082117
40000,5,owa,6.0,4.0,0.0,536.7727272727273,465.16129032258067,1590.0,31.0,22.0,501.0902178765944,481.0591421731826,1886.8520242318198,0.17989899942260876,0.9725678585275848,1.0,0.6472266947851173,0.5790203826351509,1.0,0.88,0.9814814814814815,0.12211334086603186,0.26774278942805985,0.560447121468872,0.9503032517629637
40000,5,owa,8.0,2.0,0.0,501.7916666666667,406.0689655172414,1590.0,29.0,24.0,422.338044278893,389.7037870827876,1961.2527019901604,0.0,0.6073651010144062,0.6356387915864812,0.0,1.0,0.9354838709677419,0.96,0.9814814814814815,0.20946751226533264,0.48,0.36787944117144233,1.057346953436775
40000,5,owa,10.0,0.0,0.0,696.24,307.7931034482759,1620.0,29.0,25.0,352.7228150211625,530.8527165482594,1784.520445392901,1.0,0.0,0.3135513126312186,1.0,0.0,0.9354838709677419,1.0,1.0,0.39500632570257327,0.11920292202211755,1.0,1.5142092477246907
40000,6,owa,4.0,4.0,2.0,346.3809523809524,237.1818181818182,1290.0,22.0,21.0,212.94882827384487,303.31476656939674,1773.1024351102421,0.20229805561231728,0.18710574147332404,0.0,1.0,1.0,0.9565217391304348,0.9545454545454546,0.9555555555555556,0.4336482682842331,0.22056362759326023,0.36787944117144233,1.0220913370489355
40000,6,owa,6.0,2.0,2.0,345.75,306.3,1200.0,20.0,20.0,316.4239494562219,207.26435573415594,1754.933985242178,0.1977160911048586,1.0,1.0,0.14119067450115952,0.9040233020270355,0.8695652173913043,0.9090909090909091,0.8888888888888888,0.10365471480184135,0.3782500556248542,0.40493719335913936,0.8868419637858349
40000,6,owa,6.0,4.0,0.0,456.22727272727275,221.27272727272728,1320.0,22.0,22.0,219.62070806564535,272.3763033917427,1741.1956965442048,1.0,0.0,0.06447810561189053,0.7233719204059542,0.8314493843507405,0.9565217391304348,1.0,0.9777777777777777,0.46284753175072796,0.15143734867068287,0.4354177410962308,1.0497026215176417
40000,6,owa,8.0,2.0,0.0,381.22727272727275,250.7391304347826,1350.0,23.0,22.0,215.94258862259588,250.57361465971704,1585.9070015782509,0.4553513887360695,0.3465523733375478,0.028932175333957283,0.5284289499263093,0.011120942266028649,1.0,1.0,1.0,0.4072164289998054,0.2721423261735891,0.9889406668172311,1.6682994219906258
40000,6,owa,10.0,0.0,0.0,318.5238095238095,292.4347826086956,1320.0,23.0,21.0,287.7541289628662,191.47339738136446,1583.8018001458897,0.0,0.8369321166424161,0.7229303028036609,0.0,0.0,1.0,0.9545454545454546,0.9777777777777777,0.17366638981912388,0.4772727272727273,1.0,1.650939117091851
60000,3,owa,4.0,4.0,2.0,519.8474576271186,280.43333333333334,3570.0,60.0,59.0,276.92459762246034,390.51808265604797,4617.371929038643,0.0,0.06611903302915362,0.0,0.5467457619768471,0.35824725767390686,1.0,1.0,1.0,0.4834762610764611,0.366619746128418,0.6989002451917381,1.5489962523966172
60000,3,owa,6.0,2.0,2.0,536.3050847457627,277.05,3570.0,60.0,59.0,279.83944700791363,394.212976493378,4698.747776530284,0.2593972668358578,0.0,0.03868826147133697,0.6140935415952788,0.8577575374185167,1.0,1.0,1.0,0.4903291408657227,0.29452845689807333,0.42411207221354974,1.2089696699773458
60000,3,owa,6.0,4.0,0.0,583.2931034482758,305.45,3540.0,60.0,58.0,300.2803449998357,415.3849201420625,4721.920674889421,1.0,0.555009026018118,0.3099965527906239,1.0,1.0,1.0,0.9830508474576272,0.9915966386554622,0.29629459879435854,0.11718253351326811,0.36787944117144233,0.7813565734790691
60000,3,owa,8.0,2.0,0.0,542.4067796610169,280.28333333333336,3570.0,60.0,59.0,284.9817770960736,398.42782060130514,4559.009418021502,0.35556927101805064,0.06318764732835415,0.10694146591322505,0.6909185884312236,0.0,1.0,1.0,1.0,0.4575700131827988,0.2599000983124033,1.0,1.717470111495202
60000,3,owa,10.0,0.0,0.0,540.280701754386,328.22033898305085,3480.0,59.0,57.0,352.26655599949476,360.52202995824405,4692.974506171884,0.32205904538926594,1.0,1.0,0.0,0.8223194070560432,0.9833333333333333,0.9661016949152542,0.9747899159663865,0.11721620665508226,0.40593083755359916,0.43941129798731776,0.9625583421959991
60000,4,owa,4.0,4.0,2.0,1013.3157894736842,459.5652173913044,2520.0,46.0,38.0,417.34375131692707,732.9822867688737,3803.5608912158564,0.38095598932125563,0.3255118401578688,0.09942214954857412,0.1142947654973272,0.5908727488755136,0.9019607843137255,0.95,0.9767441860465116,0.35657819517153594,0.35972453610817606,0.5538437072716267,1.2701464385513388
60000,4,owa,6.0,2.0,2.0,970.05,446.19565217391306,2580.0,46.0,40.0,395.96170519467705,704.5926974009659,3670.3820756816235,0.0,0.08373674148988641,0.0,0.0,0.0,0.9019607843137255,1.0,1.0,0.43210960319329994,0.5,1.0,1.9321096031932998
60000,4,owa,6.0,4.0,0.0,1083.6216216216217,477.734693877551,2580.0,49.0,37.0,473.85826711467763,794.4041915294251,3814.0544970931505,1.0,0.6540884915880509,0.3622031111639515,0.36157562997302783,0.6374295959646008,0.9607843137254902,0.925,1.0,0.25532879696839544,0.1886855149284957,0.5286495220155039,0.972663833912395
60000,4,owa,8.0,2.0,0.0,974.7368421052631,441.5652173913044,2520.0,46.0,38.0,402.458536286599,733.8817448082021,3734.729055932556,0.04126772197440288,0.0,0.030208938317682288,0.11791592902834833,0.28548742493459,0.9019607843137255,0.95,0.9767441860465116,0.4441690907125058,0.4372735132505587,0.751647793139074,1.6330903971021384
60000,4,owa,10.0,0.0,0.0,1074.21875,496.8627450980392,2490.0,51.0,32.0,611.0249101176757,952.9819324142848,3895.775471785412,0.9172075604155012,1.0,1.0,1.0,1.0,1.0,0.8,0.9651162790697675,0.11920292202211755,0.10253862665723652,0.36787944117144233,0.5896209898507965
60000,5,owa,4.0,4.0,2.0,571.5833333333334,644.3095238095239,1980.0,42.0,24.0,666.9988294170164,473.890550257323,2747.181078742728,0.0,1.0,1.0,0.2750537119041481,0.08334186485101909,0.9767441860465116,0.8,0.9705882352941176,0.116430761044859,0.3453334714406711,0.9200365652876116,1.3818007977731417
60000,5,owa,6.0,2.0,2.0,729.0952380952381,406.4390243902439,1860.0,41.0,21.0,461.07055039226304,585.8183084166885,2808.6006419380333,0.45671068891481575,0.26080345371445063,0.4211878901562694,1.0,0.5225586734229558,0.9534883720930233,0.7,0.9117647058823529,0.3201976049297007,0.1322796526616483,0.593001308492387,1.045478566083736
60000,5,owa,6.0,4.0,0.0,752.96,370.25581395348837,2040.0,43.0,25.0,384.6444922029429,431.42375533420346,2735.5266501436154,0.525907311651283,0.14836200236310634,0.20637364416199902,0.0,0.0,1.0,0.8333333333333334,1.0,0.41223451214290713,0.3095599561654994,1.0,1.7217944683084065
60000,5,owa,8.0,2.0,0.0,916.4666666666667,329.8918918918919,2010.0,37.0,30.0,311.2214095555859,542.1043119709262,2843.2344592886493,1.0,0.022928744118335214,0.0,0.7168682730510049,0.770228209545018,0.8604651162790697,1.0,0.9852941176470589,0.42530042809878277,0.1522749897984035,0.46290741636542115,1.0404828342626073
60000,5,owa,10.0,0.0,0.0,908.3,322.5135135135135,2010.0,37.0,30.0,328.0005607737094,565.4261834806708,2875.365476883885,0.9763204948533318,0.0,0.04716193406725674,0.8679219925257128,1.0,0.8604651162790697,1.0,0.9852941176470589,0.42008913842299817,0.13655031323988182,0.36787944117144233,0.9245188928343223
60000,6,owa,4.0,4.0,2.0,958.0,638.1951219512196,2130.0,41.0,30.0,624.8714755656637,542.4742803374057,2436.644326755484,0.5521159229375928,1.0,0.5126839102337379,0.014831736289656644,0.11640522859936606,1.0,0.9090909090909091,0.9594594594594594,0.18054137835709197,0.329037667679163,0.890114450372656,1.399693496408911
60000,6,owa,6.0,2.0,2.0,1145.5862068965516,486.125,2070.0,40.0,29.0,546.0961776614173,635.5225362555367,2391.6633394343644,1.0,0.13224333859889634,0.104759299602764,0.6316170162782195,0.0,0.975609756097561,0.8787878787878788,0.9324324324324325,0.43026842449442637,0.1437775767108851,1.0,1.5740460012053115
60000,6,owa,6.0,4.0,0.0,726.7586206896551,602.0526315789474,2010.0,38.0,29.0,718.9782520248992,540.2367639135122,2778.0805808448135,0.0,0.7937603628000977,1.0,0.0,1.0,0.926829268292683,0.8787878787878788,0.9054054054054054,0.13217726340973715,0.4393939393939394,0.36787944117144233,0.9394506439751189
60000,6,owa,8.0,2.0,0.0,1123.0,462.95,2130.0,40.0,31.0,528.0376807650116,601.9064711398275,2505.2401576202624,0.9460727811625229,0.0,0.011246415348093933,0.4087875400035727,0.2939227498528143,0.975609756097561,0.9393939393939394,0.9594594594594594,0.4850618788266747,0.19264800133433513,0.7453340663857544,1.4230439465467641
60000,6,owa,10.0,0.0,0.0,990.6363636363636,473.7317073170732,2220.0,41.0,33.0,525.8658585794597,691.0968102490154,2538.2715540609333,0.6300390701016423,0.06152358021168969,0.0,1.0,0.37940391606606116,1.0,1.0,1.0,0.48462395469547387,0.1638250090814488,0.6842691695290413,1.332718133305964
